test_file,test,base_time_min,base_time_mean,base_time_max,dynamo_time_min,dynamo_time_mean,dynamo_time_max,ratio
test_dict.py,DictTest.test_init_use_after_free,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_instance_dict_getattr_str_subclass,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_invalid_keyword_arguments,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_itemiterator_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_items,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_items_symmetric_difference,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_iterator_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_keys,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_keys_contained,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_literal_constructor,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_merge_and_mutate,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_merge_operator,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_missing,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_mutating_iteration,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_mutating_iteration_delete,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_mutating_iteration_delete_over_items,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_mutating_iteration_delete_over_values,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_mutating_lookup,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_object_set_item_single_instance_non_str_key,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_oob_indexing_dictiter_iternextitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_pop,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_repr,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_repr_deep,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_resize2,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_reverse_iterator_for_shared_shared_dicts,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_reversed,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_reverseitemiterator_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_reverseiterator_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_reversevaluesiterator_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_setdefault,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_setdefault_atomic,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_setitem_atomic_at_resize,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_splittable_to_generic_combinedtable,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_splittable_update,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_str_nonstr,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_tuple_keyerror,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_update,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_values,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_valuesiterator_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,DictTest.test_views_mapping,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,GeneralMappingTests.test_update,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,SubclassMappingTests.test_bool,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,SubclassMappingTests.test_read,0.0,0.0,0.0,0.0,0.0,0.0,
test_dict.py,SubclassMappingTests.test_update,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonBuiltinDictTests.test_clear,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonBuiltinDictTests.test_delitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonBuiltinDictTests.test_delitem_hash_collision,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonBuiltinDictTests.test_detect_deletion_during_iteration,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonBuiltinDictTests.test_highly_nested,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonBuiltinDictTests.test_highly_nested_subclass,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonBuiltinDictTests.test_init,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonBuiltinDictTests.test_popitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonBuiltinDictTests.test_update,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonGeneralMappingTests.test_update,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_468,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_clear,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_copying,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_delitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_delitem_hash_collision,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_detect_deletion_during_iteration,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_dict_clear,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_dict_delitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_dict_pop,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_dict_popitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_dict_setdefault,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_dict_setitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_dict_update,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_equality,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_free_after_iterating,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_fromkeys,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_highly_nested,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_highly_nested_subclass,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_init,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_init_calls,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_issue119004_change_linked_list_by_clear,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_issue119004_change_linked_list_by_delete_key,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_issue119004_change_size_by_clear,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_issue119004_change_size_by_delete_key,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_issue119004_change_size_by_delete_key_in_dict_eq,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_issue24347,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_issue24348,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_iterators,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_iterators_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_key_change_during_iteration,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_merge_operator,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_move_to_end,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_move_to_end_issue25406,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_ordered_dict_items_result_gc,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_pickle_recursive,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_pop,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_popitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_reduce_not_too_fat,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_reference_loop,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_repr,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_repr_recursive,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_repr_recursive_values,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_setdefault,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_sizeof,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_sizeof_exact,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_sorted_iterators,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_update,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_views,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_weakref_list_is_not_traversed,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_yaml_linkage,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_468,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_clear,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_copying,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_delitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_delitem_hash_collision,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_detect_deletion_during_iteration,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_dict_delitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_dict_pop,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_dict_popitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_equality,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_free_after_iterating,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_highly_nested,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_highly_nested_subclass,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_init,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_init_calls,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_issue119004_change_linked_list_by_clear,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_issue119004_change_linked_list_by_delete_key,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_issue119004_change_size_by_clear,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_issue119004_change_size_by_delete_key,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_issue119004_change_size_by_delete_key_in_dict_eq,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_issue24347,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_issue24348,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_iterators,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_iterators_pickling,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_key_change_during_iteration,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_ordered_dict_items_result_gc,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_pickle_recursive,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_pop,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_popitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_reduce_not_too_fat,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_reference_loop,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_repr,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_repr_recursive,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_repr_recursive_values,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_setdefault,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_sizeof,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_sizeof_exact,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_sorted_iterators,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_update,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_views,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_weakref_list_is_not_traversed,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictTests.test_yaml_linkage,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonOrderedDictWithSlotsCopyingTests.test_copying,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonSubclassMappingTests.test_bool,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonSubclassMappingTests.test_read,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CPythonSubclassMappingTests.test_update,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CSimpleLRUCacheTests.test_add_after_full,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,CSimpleLRUCacheTests.test_popitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonGeneralMappingTests.test_bool,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonGeneralMappingTests.test_constructor,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonGeneralMappingTests.test_get,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonGeneralMappingTests.test_items,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonGeneralMappingTests.test_keys,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonGeneralMappingTests.test_len,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonGeneralMappingTests.test_pop,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonGeneralMappingTests.test_popitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonGeneralMappingTests.test_read,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonGeneralMappingTests.test_setdefault,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonGeneralMappingTests.test_update,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonGeneralMappingTests.test_values,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonGeneralMappingTests.test_write,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_468,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_abc,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_clear,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_copying,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_delitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_delitem_hash_collision,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_detect_deletion_during_iteration,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_dict_clear,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_dict_delitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_dict_pop,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_dict_popitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_dict_setdefault,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_dict_setitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_dict_update,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_equality,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_free_after_iterating,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_fromkeys,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_highly_nested,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_highly_nested_subclass,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_init,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_init_calls,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_issue119004_attribute_error,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_issue24347,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_issue24348,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_issue24667,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_iterators,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_iterators_empty,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_merge_operator,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_move_to_end,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_move_to_end_issue25406,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_ordered_dict_items_result_gc,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_overridden_init,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_override_update,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_pickle_recursive,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_pop,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_popitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_popitem_last,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_reduce_not_too_fat,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_reference_loop,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_reinsert,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_repr,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_repr_recursive,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_repr_recursive_values,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_setdefault,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_setitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_sizeof,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_sorted_iterators,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_update,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_views,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictSubclassTests.test_yaml_linkage,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_468,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_abc,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_clear,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_copying,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_delitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_delitem_hash_collision,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_detect_deletion_during_iteration,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_dict_clear,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_dict_delitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_dict_pop,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_dict_popitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_dict_setdefault,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_dict_setitem,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_dict_update,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_equality,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_free_after_iterating,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_fromkeys,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_highly_nested,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_highly_nested_subclass,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_init,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_init_calls,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_issue119004_attribute_error,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_issue24347,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_issue24348,0.0,0.0,0.0,0.0,0.0,0.0,
test_ordered_dict.py,PurePythonOrderedDictTests.test_issue24667,0.0,0.0,0.0,0.0,0.0,0.0,
