test_file,test,base_time_min,base_time_mean,base_time_max,dynamo_time_min,dynamo_time_mean,dynamo_time_max,ratio
test_set.py,TestSet.test_remove_keyerror_unpacking,0.861,0.868,0.882,1.283,1.29925,1.318,1.4968317972350231
test_set.py,TestOnlySetsNumeric.test_sym_difference_update_operator,0.863,0.87025,0.878,1.271,1.3025,1.33,1.4966963516230969
test_complex.py,ComplexTest.test_getnewargs,0.849,0.85925,0.866,1.28,1.286,1.292,1.496654058772185
test_complex.py,ComplexTest.test_negated_imaginary_literal,0.847,0.85475,0.871,1.275,1.27925,1.284,1.4966364434045043
test_math.py,MathTests.testLog1p,0.884,0.91325,0.97,1.309,1.3667500000000001,1.445,1.4965781549411443
test_dict.py,DictTest.test_constructor,0.844,0.853,0.868,1.266,1.2765,1.295,1.496483001172333
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_iterators_empty,0.868,0.8985,0.938,1.311,1.3445,1.36,1.4963828603227602
test_set.py,TestSetSubclass.test_xor,0.855,0.87825,0.919,1.288,1.314,1.349,1.4961571306575578
test_itertools.py,TestExamples.test_filter,0.903,0.9055,0.908,1.334,1.3547500000000001,1.385,1.4961347321921592
test_dict.py,DictTest.test_dictview_set_operations_on_keys,0.85,0.85725,0.863,1.273,1.2825,1.292,1.4960629921259843
test_set.py,TestOnlySetsString.test_ge_gt_le_lt,0.871,0.8925000000000001,0.911,1.323,1.335,1.357,1.4957983193277309
test_raise.py,TestRaise.test_with_reraise2,0.851,0.85975,0.873,1.282,1.286,1.29,1.495783658040128
test_set.py,TestBasicOpsBytes.test_self_intersection,0.876,0.89375,0.929,1.316,1.3367499999999999,1.382,1.4956643356643355
test_heapq.py,TestHeapPython.test_heappop_max,0.88,0.88225,0.887,1.295,1.3195000000000001,1.352,1.49560782091244
test_tuple.py,TupleTest.test_contains,0.854,0.85825,0.864,1.263,1.2834999999999999,1.307,1.4954849985435479
test_math.py,MathTests.testCosh,0.847,0.8855,0.921,1.297,1.32425,1.38,1.4954827780914737
test_itertools.py,TestExamples.test_product,0.916,0.9235,0.94,1.35,1.381,1.42,1.4953979426096373
test_set.py,TestBasicOpsSingleton.test_self_equality,0.875,0.88825,0.924,1.314,1.3282500000000002,1.336,1.495356037151703
test_set.py,TestBinaryOps.test_union_non_overlap,0.847,0.85975,0.866,1.265,1.2854999999999999,1.306,1.4952020936318695
test_set.py,TestBasicOpsTuple.test_empty_symmetric_difference,0.87,0.89325,0.92,1.311,1.33525,1.385,1.494822278197593
test_set.py,TestUpdateOps.test_union_non_overlap,0.874,0.89175,0.909,1.327,1.333,1.348,1.4948135688253432
test_int_literal.py,TestHexOctBin.test_oct_unsigned,0.851,0.861,0.874,1.274,1.287,1.299,1.494773519163763
test_int_literal.py,TestHexOctBin.test_bin_baseline,0.852,0.8574999999999999,0.87,1.273,1.2814999999999999,1.287,1.4944606413994168
test_set.py,TestBinaryOps.test_union_superset,0.852,0.86225,0.878,1.27,1.2885,1.304,1.494346187300667
test_list.py,ListTest.test_reverse,0.851,0.86075,0.884,1.275,1.28625,1.297,1.4943363345919254
test_bool.py,BoolTest.test_format,0.853,0.85975,0.867,1.263,1.2847499999999998,1.301,1.4943297470194823
test_set.py,TestSet.test_uniquification,0.861,0.88,0.895,1.292,1.315,1.35,1.4943181818181817
test_itertools.py,TestExamples.test_groupby,0.904,0.91325,0.922,1.358,1.3645,1.377,1.4941144264987682
test_set.py,TestSetSubclass.test_clear,0.873,0.899,0.935,1.322,1.343,1.389,1.4938820912124582
test_set.py,TestFrozenSetSubclass.test_init,0.868,0.89425,0.917,1.298,1.33575,1.387,1.4937098126922002
test_collections.py,TestNamedTuple.test_keyword_only_arguments,0.846,0.8795,0.9,1.276,1.3135,1.401,1.4934621944286526
test_set.py,TestBasicOpsMixedStringBytes.test_intersection_empty,0.86,0.878,0.912,1.287,1.31125,1.34,1.4934510250569477
test_bool.py,BoolTest.test_convert,0.85,0.85575,0.865,1.274,1.278,1.288,1.4934268185801929
test_list.py,ListTest.test_append,0.857,0.8634999999999999,0.871,1.278,1.2895,1.304,1.4933410538506082
test_complex.py,ComplexTest.test_divmod,0.85,0.8565,0.861,1.275,1.279,1.282,1.4932866316403968
test_itertools.py,TestExamples.test_cycle,0.923,0.927,0.932,1.367,1.38425,1.396,1.4932578209277239
test_sort.py,TestOptimizedCompares.test_none_in_tuples,0.857,0.87075,0.883,1.284,1.3002500000000001,1.317,1.493252942865346
test_set.py,TestSetSubclass.test_set_literal_evaluation_order,0.871,0.8805000000000001,0.904,1.282,1.31475,1.363,1.4931856899488927
test_itertools.py,TestExamples.test_map,0.878,0.8975,0.916,1.32,1.34,1.358,1.4930362116991645
test_set.py,TestBasicOpsEmpty.test_isdisjoint_empty,0.857,0.86475,0.882,1.257,1.291,1.333,1.4929170280427868
test_collections.py,TestCounter.test_ge,0.85,0.8805000000000001,0.916,1.286,1.3145,1.346,1.4929017603634298
test_collections.py,TestCounter.test_lt,0.854,0.87575,0.898,1.288,1.30725,1.344,1.4927205252640594
test_range.py,RangeTest.test_contains,0.853,0.87125,0.901,1.284,1.3005,1.319,1.4926829268292683
test_itertools.py,TestExamples.test_chain_from_iterable,0.852,0.8845000000000001,0.915,1.284,1.3202500000000001,1.356,1.4926512153759186
test_itertools.py,TestGC.test_zip_longest,0.856,0.90075,0.924,1.28,1.3445,1.385,1.4926450180405217
test_int.py,IntStrDigitLimitsTests.test_sign_not_counted,0.862,0.877,0.902,1.269,1.309,1.331,1.492588369441277
test_set.py,TestBasicOpsTriple.test_self_symmetric_difference,0.855,0.871,0.901,1.277,1.3,1.328,1.492537313432836
test_raise.py,TestRaise.test_yield_reraise,0.848,0.8614999999999999,0.878,1.272,1.28575,1.298,1.4924550203134068
test_iter.py,TestCase.test_sinkstate_enumerate,0.856,0.87725,0.906,1.284,1.30925,1.34,1.4924479908805928
test_raise.py,TestRaise.test_except_reraise,0.847,0.86,0.883,1.278,1.2835,1.288,1.4924418604651164
test_set.py,TestSetSubclass.test_add,0.883,0.906,0.939,1.339,1.35175,1.375,1.4919977924944812
test_list.py,ListTest.test_insert,0.857,0.86675,0.88,1.284,1.2930000000000001,1.306,1.4917796365734066
test_set.py,TestSet.test_add,0.865,0.87575,0.89,1.292,1.30625,1.329,1.4915786468741077
test_dict.py,DictTest.test_get,0.848,0.8554999999999999,0.863,1.269,1.276,1.28,1.4915254237288138
test_complex.py,ComplexTest.test_add,0.849,0.86,0.87,1.28,1.2825,1.286,1.4912790697674418
test_float.py,RoundTestCase.test_previous_round_bugs,0.853,0.8594999999999999,0.866,1.274,1.28175,1.289,1.4912739965095987
test_set.py,TestBasicOpsSingleton.test_length,0.878,0.90075,0.933,1.321,1.34325,1.365,1.4912572855953372
test_contextlib.py,ContextManagerTestCase.test_contextmanager_non_normalised,0.845,0.8565,0.863,1.263,1.27725,1.295,1.4912434325744308
test_with.py,NonexceptionalTestCase.testUnboundGenerator,0.847,0.85975,0.877,1.276,1.282,1.295,1.4911311427740623
test_iter.py,TestCase.test_sinkstate_range,0.863,0.8714999999999999,0.885,1.27,1.2995,1.366,1.4911072862880095
test_math.py,IsCloseTests.test_asymmetry,0.855,0.89425,0.965,1.264,1.33325,1.42,1.4909141738887337
test_set.py,TestSet.test_xor,0.858,0.8785000000000001,0.904,1.28,1.30975,1.343,1.4908935685828115
test_dict.py,GeneralMappingTests.test_get,0.85,0.86325,0.875,1.268,1.287,1.303,1.4908774978279757
test_operator.py,PyOperatorTestCase.test_bitwise_or,0.86,0.87925,0.917,1.277,1.31075,1.345,1.4907591697469436
test_int.py,IntStrDigitLimitsTests.test_max_str_digits,0.864,0.89375,0.938,1.296,1.3322500000000002,1.362,1.4906293706293707
test_float.py,HexFloatTestCase.test_ends,0.857,0.86625,0.892,1.265,1.29125,1.347,1.4906204906204907
test_math.py,IsCloseTests.test_zero_tolerance,0.872,0.8935,0.913,1.278,1.33175,1.393,1.4904868494683827
test_set.py,TestOnlySetsString.test_difference_update_operator,0.868,0.89225,0.938,1.282,1.32975,1.382,1.4903334267301764
test_contextlib.py,ContextManagerTestCase.test_keywords,0.843,0.852,0.871,1.265,1.26975,1.277,1.4903169014084507
test_set.py,TestBasicOpsEmpty.test_length,0.856,0.85975,0.87,1.27,1.28125,1.291,1.490258796161675
test_iter.py,TestCase.test_sinkstate_tuple,0.853,0.868,0.91,1.269,1.2934999999999999,1.331,1.4902073732718892
test_itertools.py,TestGC.test_zip,0.9,0.90575,0.91,1.329,1.34975,1.375,1.4902014904775047
test_set.py,TestSetSubclass.test_pop,0.868,0.912,0.939,1.33,1.359,1.377,1.4901315789473684
test_math.py,MathTests.testAcos,0.848,0.8987499999999999,0.972,1.305,1.3392499999999998,1.416,1.490125173852573
test_tuple.py,TupleTest.test_imul,0.851,0.8594999999999999,0.877,1.27,1.28075,1.297,1.4901105293775452
test_set.py,TestBasicOpsEmpty.test_intersection_empty,0.862,0.8725,0.883,1.264,1.29975,1.338,1.4896848137535814
test_set.py,TestMutate.test_discard_absent,0.848,0.86,0.885,1.265,1.281,1.306,1.4895348837209301
test_itertools.py,TestGC.test_chain_from_iterable,0.9,0.907,0.914,1.338,1.351,1.379,1.4895259095920617
test_int.py,IntTestCases.test_issue31619,0.855,0.87075,0.892,1.263,1.297,1.335,1.4895205282802182
test_itertools.py,TestGC.test_pairwise,0.864,0.9047499999999999,0.944,1.339,1.3475000000000001,1.36,1.4893617021276597
test_set.py,TestOnlySetsOperator.test_intersection_update_operator,1.162,1.25475,1.358,1.822,1.86875,1.914,1.4893405060769076
test_math.py,IsCloseTests.test_identical_infinite,0.886,0.90275,0.912,1.308,1.3445,1.357,1.48933813348103
test_iter.py,TestCase.test_iter_class_for,0.85,0.87375,0.912,1.281,1.30125,1.327,1.4892703862660943
test_set.py,TestBasicOpsTriple.test_self_intersection,0.866,0.8745,0.889,1.268,1.30225,1.335,1.4891366495140077
test_set.py,TestCopyingTriple.test_copy,0.857,0.8665,0.887,1.268,1.29025,1.304,1.4890363531448354
test_set.py,TestBasicOpsTuple.test_self_intersection,0.858,0.87125,0.878,1.265,1.29725,1.331,1.4889526542324247
test_set.py,TestBasicOpsSingleton.test_intersection_empty,0.871,0.889,0.931,1.322,1.3235000000000001,1.325,1.4887514060742408
test_set.py,TestSetSubclass.test_setOfFrozensets,0.868,0.90325,0.943,1.329,1.3445,1.36,1.4885137005258788
test_itertools.py,TestBasicOps.test_cycle,0.933,0.9385,0.945,1.351,1.39675,1.415,1.488279168886521
test_set.py,TestSetSubclass.test_isub,0.87,0.90525,0.935,1.336,1.34725,1.358,1.4882629107981222
test_exceptions.py,ExceptionTests.test_context_of_exception_in_except_and_finally,0.853,0.8654999999999999,0.882,1.262,1.288,1.303,1.4881571346042752
test_list.py,ListTest.test_slice_assign_iterator,0.853,0.8645,0.877,1.263,1.2865,1.303,1.4881434355118563
test_ordered_dict.py,CPythonOrderedDictTests.test_fromkeys,0.871,0.885,0.901,1.304,1.317,1.327,1.4881355932203388
test_float.py,InfNanTest.test_inf_as_str,0.85,0.86,0.874,1.267,1.27975,1.292,1.4880813953488372
test_set.py,TestOnlySetsDict.test_intersection_update,0.849,0.86275,0.875,1.252,1.28375,1.332,1.4879745001448854
test_with.py,NonexceptionalTestCase.testBoundGenerator,0.849,0.865,0.885,1.284,1.287,1.292,1.4878612716763004
test_dict.py,GeneralMappingTests.test_keys,0.844,0.8614999999999999,0.887,1.276,1.28175,1.29,1.487811955890888
test_set.py,TestOnlySetsNumeric.test_sym_difference,0.863,0.8795,0.897,1.292,1.3085,1.326,1.487777146105742
test_set.py,TestSet.test_equality,0.882,0.90175,0.94,1.334,1.3415,1.349,1.487662877737732
test_complex.py,ComplexTest.test_overflow,0.856,0.86075,0.866,1.256,1.2805,1.306,1.4876561138541968
test_set.py,TestUpdateOps.test_union_subset,0.883,0.904,0.925,1.321,1.34475,1.366,1.487555309734513
test_collections.py,TestChainMap.test_constructor,0.846,0.89075,0.925,1.291,1.325,1.37,1.4875105248386191
test_set.py,TestBasicOpsString.test_union_empty,0.864,0.878,0.913,1.273,1.306,1.341,1.4874715261958997
test_sys.py,SysModuleTest.test_43581,0.849,0.875,0.896,1.276,1.3014999999999999,1.365,1.4874285714285713
test_bool.py,BoolTest.test_sane_len,0.847,0.855,0.877,1.25,1.27175,1.287,1.4874269005847953
test_range.py,RangeTest.test_empty,0.86,0.88075,0.888,1.27,1.31,1.328,1.4873687198410446
test_bool.py,BoolTest.test_complex,0.844,0.85725,0.876,1.256,1.275,1.317,1.4873140857392826
test_exceptions.py,ExceptionTests.test_context_of_exception_in_try_and_finally,0.85,0.85775,0.864,1.261,1.2754999999999999,1.295,1.4870300204022149
test_contextlib.py,ContextManagerTestCase.test_contextmanager_trap_yield_after_throw,0.85,0.862,0.884,1.268,1.28175,1.292,1.4869489559164732
test_set.py,TestBasicOpsSingleton.test_empty_difference_rev,0.873,0.89325,0.909,1.32,1.328,1.342,1.4867058494262526
test_set.py,TestUpdateOps.test_intersection_superset,0.87,0.89275,0.918,1.319,1.32725,1.349,1.486698403808457
test_set.py,TestBasicOpsTriple.test_intersection_empty,0.858,0.87325,0.892,1.28,1.29825,1.316,1.4866876610363584
test_raise.py,TestContext.test_c_exception_context,0.849,0.8585,0.869,1.25,1.276,1.295,1.4863133372160746
test_userlist.py,UserListTest.test_radd_specials,0.856,0.8734999999999999,0.894,1.277,1.29825,1.326,1.4862621637092157
test_with.py,NonLocalFlowControlTestCase.testWithYield,0.844,0.86225,0.887,1.275,1.2814999999999999,1.292,1.48622789214265
test_bool.py,BoolTest.test_real_and_imag,0.846,0.858,0.873,1.257,1.275,1.291,1.486013986013986
test_itertools.py,TestGC.test_filter,0.88,0.9095,0.936,1.338,1.3515000000000001,1.366,1.4859813084112152
test_set.py,TestBasicOpsBytes.test_empty_symmetric_difference,0.859,0.87125,0.887,1.266,1.2945,1.336,1.4857962697274032
test_with.py,NonexceptionalTestCase.testInlineGeneratorBoundSyntax,0.85,0.85625,0.866,1.26,1.272,1.287,1.4855474452554747
test_set.py,TestBasicOpsMixedStringBytes.test_self_union,0.86,0.8775,0.91,1.273,1.3035,1.321,1.4854700854700857
test_set.py,TestSetSubclass.test_ixor,0.871,0.89775,0.934,1.329,1.3335,1.344,1.4853801169590641
test_generators.py,GeneratorThrowTest.test_throw_after_none_exc_type,0.859,0.864,0.877,1.271,1.28325,1.295,1.4852430555555556
test_with.py,NonexceptionalTestCase.testInlineGeneratorBoundToDottedVariable,0.851,0.863,0.881,1.27,1.28175,1.309,1.485225955967555
test_set.py,TestBasicOpsString.test_self_equality,0.863,0.87825,0.892,1.269,1.3042500000000001,1.332,1.4850555081127244
test_set.py,TestBasicOpsBytes.test_issue_37219,0.881,0.8995,0.928,1.3,1.33575,1.359,1.4849916620344636
test_collections.py,TestCounter.test_le,0.858,0.87725,0.901,1.283,1.3025,1.324,1.4847534910230835
test_complex.py,ComplexTest.test_plus_minus_0j,0.855,0.86775,0.88,1.267,1.28825,1.323,1.4845865744742148
test_itertools.py,TestGC.test_accumulate,0.906,0.9107500000000001,0.917,1.342,1.352,1.37,1.484490804282185
test_collections.py,TestNamedTuple.test_module_parameter,0.848,0.8714999999999999,0.903,1.256,1.2934999999999999,1.345,1.4842226047045324
test_set.py,TestBasicOpsTriple.test_empty_symmetric_difference,0.857,0.87,0.879,1.281,1.29125,1.309,1.4841954022988506
test_set.py,TestOnlySetsString.test_sym_difference_update,0.866,0.8845000000000001,0.922,1.275,1.3125,1.366,1.4838892029395137
test_collections.py,TestNamedTuple.test_match_args,0.85,0.86375,0.884,1.26,1.2814999999999999,1.301,1.4836468885672935
test_int.py,IntTestCases.test_small_ints,0.855,0.86175,0.868,1.243,1.2785,1.319,1.483608935306063
test_set.py,TestOnlySetsTuple.test_difference,0.87,0.87575,0.888,1.281,1.29925,1.32,1.4835854981444476
test_float.py,InfNanTest.test_inf_signs,0.85,0.86475,0.876,1.276,1.28275,1.294,1.4833766984677652
test_int.py,PyLongModuleTests.test_pylong_str_to_int,0.871,0.88625,0.926,1.293,1.3145,1.334,1.483215796897038
test_itertools.py,TestGC.test_product,0.877,0.9065000000000001,0.92,1.338,1.3445,1.355,1.483177054605626
test_collections.py,TestCollectionABCs.test_MutableMapping_subclass,0.86,0.9177500000000001,0.966,1.329,1.361,1.378,1.4829746663034595
test_with.py,NonLocalFlowControlTestCase.testWithRaise,0.843,0.85625,0.871,1.258,1.26975,1.279,1.4829197080291971
test_int_literal.py,TestHexOctBin.test_bin_unsigned,0.861,0.87,0.879,1.27,1.29,1.312,1.4827586206896552
test_iter.py,TestCase.test_sinkstate_sequence,0.859,0.88325,0.904,1.273,1.3094999999999999,1.349,1.4825926974242851
test_with.py,NonexceptionalTestCase.testInlineGeneratorBoundToExistingVariable,0.853,0.86475,0.883,1.258,1.282,1.294,1.4825093957791269
test_math.py,MathTests.testSin,0.898,0.914,0.954,1.343,1.355,1.362,1.4824945295404812
test_dict.py,GeneralMappingTests.test_pop,0.85,0.856,0.865,1.262,1.269,1.279,1.4824766355140186
test_bool.py,BoolTest.test_isinstance,0.849,0.8554999999999999,0.873,1.262,1.26825,1.272,1.4824663939216836
test_ordered_dict.py,CPythonOrderedDictTests.test_dict_update,0.865,0.87525,0.884,1.275,1.2974999999999999,1.34,1.482433590402742
test_int.py,IntTestCases.test_unicode,0.857,0.86675,0.873,1.264,1.28475,1.31,1.4822613210268243
test_ordered_dict.py,CPythonSubclassMappingTests.test_setdefault,0.873,0.884,0.912,1.27,1.31025,1.342,1.4821832579185519
test_dict.py,DictTest.test_contains,0.851,0.85725,0.862,1.26,1.2705,1.283,1.4820647419072617
test_set.py,TestBasicOpsBytes.test_self_equality,0.874,0.89775,0.921,1.318,1.3305,1.36,1.4820384294068505
test_bool.py,BoolTest.test_subclass,0.853,0.859,0.872,1.252,1.273,1.286,1.4819557625145516
test_list.py,ListTest.test_contains,0.86,0.869,0.888,1.279,1.28775,1.303,1.4818757192174914
test_set.py,TestBasicOpsTuple.test_empty_union,0.867,0.88925,0.922,1.314,1.3175,1.321,1.4815856058476242
test_tuple.py,TupleTest.test_truth,0.849,0.8545,0.862,1.256,1.266,1.282,1.481568168519602
test_set.py,TestMutate.test_update_unit_tuple_non_overlap,0.854,0.87325,0.897,1.276,1.29375,1.323,1.4815344975665616
test_raise.py,TestRaise.test_invalid_reraise,0.847,0.85875,0.872,1.261,1.27225,1.282,1.4815138282387192
test_contextlib.py,ContextManagerTestCase.test_contextmanager_plain,0.848,0.85825,0.865,1.267,1.2715,1.282,1.4815030585493738
test_set.py,TestFrozenSetSubclass.test_setOfFrozensets,0.856,0.8765000000000001,0.895,1.259,1.2985,1.354,1.4814603536794066
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_abc,0.871,0.88225,0.895,1.289,1.307,1.337,1.4814395012751487
test_with.py,NonLocalFlowControlTestCase.testWithContinue,0.845,0.8594999999999999,0.874,1.265,1.27325,1.278,1.4813845258871439
test_operator.py,PyOperatorTestCase.test_bitwise_and,0.857,0.8985000000000001,0.921,1.285,1.331,1.374,1.481357818586533
test_iter.py,TestCase.test_sinkstate_yield,0.845,0.86475,0.894,1.265,1.281,1.3,1.4813529921942756
test_ordered_dict.py,CPythonSubclassMappingTests.test_pop,0.873,0.90625,0.931,1.317,1.34225,1.366,1.481103448275862
test_int_literal.py,TestHexOctBin.test_hex_unsigned,0.869,0.87275,0.877,1.274,1.2925,1.311,1.4809510169006015
test_raise.py,TestRaise.test_with_reraise1,0.857,0.866,0.875,1.273,1.2825,1.296,1.4809468822170901
test_ordered_dict.py,CPythonBuiltinDictTests.test_reinsert,0.861,0.892,0.916,1.286,1.321,1.351,1.4809417040358743
test_set.py,TestExceptionPropagation.test_instanceWithException,0.871,0.9025,0.941,1.32,1.3365,1.359,1.480886426592798
test_with.py,NestedWith.testExceptionInExit,0.848,0.8574999999999999,0.873,1.254,1.26975,1.28,1.4807580174927115
test_float.py,RoundTestCase.test_inf_nan_ndigits,0.85,0.8614999999999999,0.878,1.269,1.2755,1.282,1.4805571677307026
test_raise.py,TestRaise.test_reraise,0.85,0.861,0.873,1.261,1.27475,1.294,1.4805458768873403
test_bool.py,BoolTest.test_int,0.846,0.8565,0.874,1.256,1.268,1.285,1.4804436660828955
test_raise.py,TestRaise.test_raise_from_None,0.851,0.85875,0.869,1.251,1.27125,1.289,1.480349344978166
test_range.py,RangeTest.test_strided_limits,0.862,0.87125,0.883,1.263,1.28975,1.328,1.4803443328550931
test_complex.py,ComplexTest.test_constructor_negative_nans_from_string,0.851,0.86,0.882,1.264,1.273,1.283,1.4802325581395348
test_with.py,NestedWith.testExceptionInExprList,0.857,0.86325,0.869,1.266,1.27775,1.284,1.4801621778163916
test_set.py,TestBasicOpsTriple.test_empty_difference_rev,0.866,0.877,0.898,1.263,1.29775,1.318,1.4797605473204105
test_with.py,NestedWith.testExceptionInEnter,0.851,0.8614999999999999,0.875,1.26,1.27475,1.297,1.4796865931514802
test_set.py,TestBasicOpsMixedStringBytes.test_empty_intersection,0.858,0.86875,0.887,1.26,1.28525,1.314,1.4794244604316547
test_sys.py,ActiveExceptionTests.test_exc_info_with_exception_type,0.853,0.86725,0.882,1.257,1.283,1.318,1.479388872874027
test_heapq.py,TestHeapPython.test_heappushpop,0.871,0.90175,0.927,1.318,1.334,1.374,1.479345716662046
test_dict.py,SubclassMappingTests.test_get,0.861,0.88375,0.906,1.279,1.30725,1.335,1.4792079207920792
test_set.py,TestOnlySetsDict.test_difference,0.855,0.877,0.897,1.273,1.29725,1.333,1.4791904218928165
test_set.py,TestBasicOpsEmpty.test_equivalent_equality,0.868,0.879,0.897,1.279,1.3,1.319,1.4789533560864618
test_set.py,TestOnlySetsTuple.test_eq_ne,0.868,0.89,0.91,1.279,1.31625,1.336,1.4789325842696628
test_math.py,MathTests.testLog,0.887,0.927,0.969,1.317,1.37075,1.425,1.4786947141316071
test_float.py,RoundTestCase.test_None_ndigits,0.853,0.86225,0.879,1.265,1.275,1.3,1.4786894752102058
test_set.py,TestSet.test_sub,0.865,0.88475,0.897,1.29,1.3082500000000001,1.339,1.4786662899124048
test_set.py,TestOnlySetsNumeric.test_difference,0.857,0.8785000000000001,0.894,1.284,1.299,1.312,1.4786568013659644
test_exceptions.py,ExceptionTests.test_generator_doesnt_retain_old_exc2,0.856,0.87075,0.891,1.258,1.2875,1.308,1.4786103933390755
test_generators.py,GeneratorThrowTest.test_exception_context_with_yield,0.867,0.8765000000000001,0.892,1.282,1.296,1.313,1.4786081003993155
test_set.py,TestBinaryOps.test_intersection_non_overlap,0.862,0.8865000000000001,0.911,1.286,1.31075,1.333,1.4785673998871969
test_itertools.py,TestGC.test_compress,0.874,0.908,0.938,1.332,1.3425,1.367,1.47852422907489
test_set.py,TestBasicOpsBytes.test_self_union,0.87,0.8955,0.929,1.318,1.324,1.334,1.4785036292573983
test_contextlib.py,TestContextDecorator.test_decorator,0.852,0.86225,0.873,1.27,1.27475,1.28,1.4783995360974196
test_set.py,TestBasicOpsTriple.test_self_difference,0.856,0.87325,0.889,1.279,1.291,1.303,1.478385342112797
test_with.py,NonLocalFlowControlTestCase.testWithBreak,0.847,0.85875,0.877,1.263,1.2694999999999999,1.277,1.4783114992721977
test_dict.py,SubclassMappingTests.test_pop,0.859,0.8734999999999999,0.894,1.27,1.29125,1.333,1.4782484258729252
test_set.py,TestMutate.test_update_unit_tuple_overlap,0.855,0.8775,0.923,1.27,1.297,1.329,1.478062678062678
test_math.py,MathTests.testIsfinite,0.853,0.889,0.946,1.259,1.3135,1.367,1.4775028121484812
test_set.py,TestBasicOpsEmpty.test_union_empty,0.857,0.86925,0.885,1.265,1.2842500000000001,1.33,1.477423065861375
test_set.py,TestBasicOpsSingleton.test_self_intersection,0.873,0.8985000000000001,0.933,1.322,1.32725,1.331,1.4771841958820255
test_math.py,MathTests.testTanh,0.885,0.92775,0.965,1.306,1.37025,1.444,1.47696038803557
test_complex.py,ComplexTest.test_sub,0.846,0.8674999999999999,0.897,1.272,1.28125,1.296,1.4769452449567724
test_set.py,TestBasicOpsBytes.test_length,0.875,0.89275,0.926,1.313,1.3185,1.328,1.47689722766732
test_set.py,TestSetSubclass.test_init,0.876,0.8845000000000001,0.895,1.289,1.30625,1.324,1.476823063877897
test_float.py,RoundTestCase.test_overflow,0.851,0.859,0.877,1.266,1.2685,1.272,1.4767171129220023
test_itertools.py,TestExamples.test_filterfalse,0.907,0.9147500000000001,0.931,1.298,1.3507500000000001,1.376,1.476632959825089
test_set.py,TestBasicOpsSingleton.test_copy,0.886,0.908,0.942,1.281,1.3407499999999999,1.394,1.4765969162995594
test_set.py,TestBasicOpsTriple.test_copy,0.854,0.8725,0.894,1.273,1.2882500000000001,1.33,1.4765042979942693
test_set.py,TestOnlySetsTuple.test_union,0.871,0.88675,0.915,1.283,1.30925,1.339,1.4764589794192275
test_set.py,TestOnlySetsDict.test_update_operator,0.854,0.86375,0.881,1.247,1.27525,1.314,1.476410998552822
test_set.py,TestMutate.test_add_absent,0.852,0.867,0.889,1.263,1.28,1.312,1.4763552479815456
test_complex.py,ComplexTest.test_boolcontext,0.846,0.85725,0.866,1.258,1.2655,1.276,1.4762321376494607
test_iter.py,TestCase.test_iter_idempotency,0.852,0.86075,0.877,1.25,1.2705,1.297,1.4760383386581468
test_float.py,InfNanTest.test_nan_as_str,0.846,0.8554999999999999,0.876,1.256,1.26275,1.274,1.4760374050263005
test_userlist.py,UserListTest.test_mixedcmp,0.857,0.8734999999999999,0.901,1.272,1.28925,1.314,1.4759587864911277
test_set.py,TestFrozenSetSubclass.test_constructor_identity,0.869,0.90825,0.946,1.312,1.3405,1.354,1.4759152215799616
test_bool.py,BoolTest.test_operator,0.847,0.86,0.886,1.247,1.26925,1.289,1.4758720930232558
test_math.py,MathTests.testFabs,0.865,0.90625,0.924,1.29,1.3375,1.376,1.475862068965517
test_set.py,TestOnlySetsDict.test_union,0.855,0.8805000000000001,0.907,1.27,1.29925,1.339,1.4755820556501986
test_raise.py,TestContext.test_not_last,0.849,0.8594999999999999,0.879,1.252,1.26825,1.285,1.4755671902268763
test_ordered_dict.py,CPythonSubclassMappingTests.test_getitem,0.879,0.90325,0.937,1.311,1.33275,1.358,1.475505120398561
test_exception_variations.py,ExceptTestCases.test_nested_exception_in_except,0.85,0.85475,0.862,1.247,1.2610000000000001,1.286,1.4752851711026618
test_with.py,NonexceptionalTestCase.testInlineGeneratorSyntax,0.848,0.8585,0.88,1.252,1.2665,1.281,1.4752475247524752
test_contextlib.py,TestContextDecorator.test_contextdecorator,0.849,0.86225,0.881,1.248,1.272,1.291,1.4752102058567702
test_set.py,TestBinaryOps.test_union_subset,0.861,0.87275,0.906,1.275,1.28725,1.304,1.474935548553423
test_set.py,TestSet.test_and,0.865,0.88025,0.902,1.278,1.29825,1.33,1.474865095143425
test_iter.py,TestCase.test_seq_class_iter,0.851,0.889,0.924,1.285,1.311,1.342,1.4746906636670416
test_collections.py,TestNamedTuple.test_name_fixer,0.853,0.8775,0.901,1.278,1.294,1.312,1.4746438746438748
test_with.py,ExceptionalTestCase.testRaisedGeneratorExit1,0.849,0.86725,0.885,1.267,1.27875,1.288,1.474488325165754
test_set.py,TestBasicOpsString.test_self_symmetric_difference,0.859,0.8755,0.894,1.269,1.29075,1.331,1.4743003997715594
test_set.py,TestBasicOpsBytes.test_intersection_empty,0.892,0.92675,0.969,1.34,1.36625,1.416,1.474237928243863
test_set.py,TestSetOfSets.test_constructor,0.864,0.8795,0.895,1.28,1.2965,1.34,1.4741330301307563
test_generators.py,GeneratorCloseTest.test_close_closed,0.848,0.87475,0.9,1.266,1.28925,1.307,1.473849671334667
