test_file,test,base_time_min,base_time_mean,base_time_max,dynamo_time_min,dynamo_time_mean,dynamo_time_max,ratio
test_range.py,RangeTest.test_strided_limits,0.115,0.11625,0.119,0.368,0.37375,0.379,3.2150537634408605
test_iter.py,TestCase.test_iter_tuple,0.118,0.11925,0.12,0.381,0.38325,0.385,3.2138364779874213
test_set.py,TestOnlySetsTuple.test_difference,0.116,0.1195,0.122,0.376,0.384,0.391,3.2133891213389125
test_bool.py,BoolTest.test_format,0.117,0.1195,0.121,0.381,0.384,0.386,3.2133891213389125
test_raise.py,TestRaise.test_finally_reraise,0.114,0.116,0.119,0.366,0.37275,0.38,3.2133620689655173
test_set.py,TestUpdateOps.test_sym_difference_superset,0.118,0.121,0.123,0.385,0.38875000000000004,0.39,3.212809917355372
test_itertools.py,TestGC.test_compress,0.116,0.11775,0.12,0.376,0.37825,0.382,3.2123142250530785
test_operator.py,PyOperatorTestCase.test_mod,0.12,0.12025,0.121,0.374,0.38625,0.393,3.212058212058212
test_float.py,InfNanTest.test_nan_signs,0.116,0.118,0.121,0.373,0.379,0.384,3.2118644067796613
test_ordered_dict.py,CPythonBuiltinDictTests.test_setitem,0.115,0.118,0.12,0.374,0.379,0.382,3.2118644067796613
test_itertools.py,TestGC.test_zip,0.114,0.11475,0.115,0.363,0.3685,0.375,3.2113289760348582
test_set.py,TestBasicOpsTuple.test_self_union,0.118,0.1195,0.12,0.38,0.38375000000000004,0.387,3.2112970711297075
test_set.py,TestBasicOpsBytes.test_empty_difference,0.115,0.1185,0.12,0.378,0.3805,0.383,3.210970464135021
test_set.py,TestSetSubclass.test_equality,0.119,0.121,0.123,0.383,0.3885,0.394,3.210743801652893
test_dict.py,SubclassMappingTests.test_values,0.115,0.1175,0.12,0.37,0.37725,0.383,3.2106382978723405
test_contextlib.py,TestContextDecorator.test_instance_docs,0.117,0.11750000000000001,0.119,0.371,0.37725,0.384,3.21063829787234
test_set.py,TestIdentities.test_summations,0.116,0.11775000000000001,0.122,0.375,0.378,0.381,3.2101910828025475
test_set.py,TestBasicOpsTriple.test_issue_37219,0.117,0.12025,0.122,0.38,0.386,0.392,3.20997920997921
test_itertools.py,TestGC.test_filter,0.116,0.117,0.12,0.374,0.3755,0.379,3.209401709401709
test_set.py,TestBasicOpsMixedStringBytes.test_copy,0.116,0.11825,0.12,0.375,0.3795,0.383,3.2093023255813957
test_itertools.py,TestExamples.test_count,0.115,0.11975,0.126,0.383,0.38425,0.385,3.208768267223382
test_ordered_dict.py,CPythonGeneralMappingTests.test_keys,0.116,0.11875,0.121,0.371,0.381,0.393,3.208421052631579
test_userlist.py,UserListTest.test_add_specials,0.119,0.12,0.121,0.383,0.385,0.389,3.2083333333333335
test_set.py,TestBasicOpsTuple.test_empty_intersection,0.116,0.11775,0.12,0.374,0.37775000000000003,0.386,3.2080679405520174
test_iter.py,TestCase.test_seq_class_iter,0.119,0.1205,0.121,0.382,0.3865,0.39,3.20746887966805
test_complex.py,ComplexTest.test_negated_imaginary_literal,0.117,0.11825,0.121,0.367,0.37925,0.389,3.207188160676533
test_set.py,TestUpdateOps.test_intersection_method_call,0.119,0.1195,0.12,0.38,0.38325,0.389,3.207112970711297
test_set.py,TestMutate.test_add_until_full,0.119,0.12075,0.123,0.379,0.38725,0.392,3.20703933747412
test_ordered_dict.py,CPythonOrderedDictSubclassTests.test_abc,0.12,0.12075,0.122,0.385,0.38725,0.391,3.20703933747412
test_iter.py,TestCase.test_sinkstate_list,0.118,0.11975,0.121,0.381,0.384,0.386,3.2066805845511483
test_math.py,MathTests.testTanhSign,0.115,0.1175,0.12,0.371,0.37675000000000003,0.39,3.2063829787234046
test_set.py,TestUpdateOps.test_difference_non_overlap,0.118,0.11875,0.12,0.379,0.38075000000000003,0.382,3.2063157894736847
test_complex.py,ComplexTest.test_mul,0.119,0.12025,0.122,0.382,0.3855,0.388,3.205821205821206
test_set.py,TestBasicOpsTriple.test_self_intersection,0.119,0.12025,0.122,0.382,0.3855,0.388,3.205821205821206
test_contextlib.py,ContextManagerTestCase.test_contextmanager_trap_second_yield,0.12,0.1205,0.121,0.383,0.38625,0.39,3.2053941908713695
test_set.py,TestBasicOpsEmpty.test_empty_symmetric_difference,0.116,0.117,0.118,0.37,0.375,0.382,3.205128205128205
test_set.py,TestBasicOpsSingleton.test_intersection_empty,0.116,0.11825,0.12,0.372,0.379,0.383,3.2050739957716705
test_set.py,TestOnlySetsOperator.test_eq_ne,0.117,0.11875,0.121,0.376,0.3805,0.383,3.20421052631579
test_operator.py,PyOperatorTestCase.test_lshift,0.117,0.1195,0.121,0.378,0.38275000000000003,0.387,3.2029288702928875
test_math.py,IsCloseTests.test_eight_decimal_places,0.12,0.12075,0.122,0.382,0.38675000000000004,0.392,3.202898550724638
test_set.py,TestBasicOpsSingleton.test_union_empty,0.116,0.11725,0.119,0.369,0.3755,0.383,3.2025586353944564
test_set.py,TestBasicOpsString.test_isdisjoint_empty,0.116,0.1185,0.122,0.371,0.3795,0.39,3.2025316455696204
test_set.py,TestBasicOpsMixedStringBytes.test_equivalent_equality,0.118,0.11975,0.122,0.38,0.3835,0.386,3.2025052192066807
test_dict.py,GeneralMappingTests.test_get,0.12,0.121,0.124,0.375,0.3875,0.394,3.2024793388429753
test_complex.py,ComplexTest.test_divmod,0.118,0.11875,0.12,0.378,0.38025,0.382,3.2021052631578946
test_set.py,TestBasicOpsBytes.test_self_intersection,0.12,0.12,0.12,0.38,0.38425,0.389,3.2020833333333334
test_set.py,TestSet.test_and,0.117,0.12,0.122,0.383,0.38425,0.386,3.2020833333333334
test_dict.py,DictTest.test_len,0.116,0.117,0.119,0.366,0.3745,0.388,3.2008547008547006
test_set.py,TestBasicOpsMixedStringBytes.test_self_union,0.118,0.1195,0.121,0.38,0.3825,0.385,3.200836820083682
test_set.py,TestBasicOpsMixedStringBytes.test_empty_symmetric_difference,0.117,0.1195,0.121,0.381,0.3825,0.384,3.200836820083682
test_set.py,TestBasicOpsString.test_empty_union,0.117,0.11975,0.122,0.379,0.38325,0.39,3.200417536534447
test_set.py,TestOnlySetsString.test_sym_difference,0.119,0.12,0.121,0.372,0.384,0.391,3.2
test_contextlib.py,TestContextDecorator.test_decorator,0.119,0.12,0.121,0.381,0.384,0.387,3.2
test_ordered_dict.py,CPythonOrderedDictTests.test_abc,0.117,0.11875,0.121,0.376,0.38,0.385,3.2
test_set.py,TestBasicOpsSingleton.test_empty_difference_rev,0.115,0.1175,0.121,0.373,0.376,0.382,3.2
test_itertools.py,TestGC.test_repeat,0.115,0.11625,0.117,0.37,0.372,0.373,3.1999999999999997
test_with.py,AssignmentTargetTestCase.testWithExtendedTargets,0.119,0.12025,0.121,0.381,0.38475000000000004,0.388,3.1995841995842
test_ordered_dict.py,CPythonBuiltinDictTests.test_abc,0.115,0.11775,0.12,0.375,0.37675000000000003,0.378,3.1995753715498942
test_sys.py,ActiveExceptionTests.test_sys_exception_with_exception_type,0.115,0.1165,0.12,0.365,0.37275,0.381,3.199570815450644
test_float.py,RoundTestCase.test_inf_nan_ndigits,0.119,0.11925,0.12,0.372,0.3815,0.39,3.19916142557652
test_operator.py,PyOperatorTestCase.test_le,0.118,0.11925,0.12,0.375,0.3815,0.391,3.19916142557652
test_set.py,TestBasicOpsSingleton.test_self_difference,0.117,0.11925,0.122,0.379,0.3815,0.385,3.19916142557652
test_int.py,IntTestCases.test_string_float,0.117,0.11925,0.122,0.38,0.3815,0.383,3.19916142557652
test_set.py,TestFrozenSetSubclass.test_init,0.12,0.12075,0.121,0.382,0.38625,0.394,3.198757763975155
test_itertools.py,TestExamples.test_map,0.117,0.11825,0.119,0.376,0.37825,0.385,3.1987315010570825
test_set.py,TestMutate.test_remove_present,0.119,0.11975,0.12,0.376,0.383,0.386,3.198329853862213
test_iter.py,TestCase.test_iter_basic,0.119,0.11975,0.12,0.379,0.383,0.389,3.198329853862213
test_set.py,TestBasicOpsBytes.test_empty_symmetric_difference,0.116,0.11725000000000001,0.119,0.368,0.375,0.382,3.1982942430703623
test_dict.py,DictTest.test_empty_presized_dict_in_freelist,0.116,0.11725000000000001,0.119,0.374,0.375,0.377,3.1982942430703623
test_set.py,TestOnlySetsTuple.test_intersection,0.12,0.12125,0.123,0.384,0.38775000000000004,0.39,3.1979381443298975
test_ordered_dict.py,CPythonGeneralMappingTests.test_items,0.116,0.11875,0.122,0.369,0.37975000000000003,0.388,3.197894736842106
test_set.py,TestSetSubclass.test_set_literal_evaluation_order,0.117,0.11875,0.12,0.369,0.37975000000000003,0.391,3.197894736842106
test_set.py,TestOnlySetsDict.test_sym_difference,0.12,0.1215,0.123,0.38,0.3885,0.395,3.197530864197531
test_range.py,RangeTest.test_reverse_iteration,0.116,0.119,0.12,0.377,0.3805,0.383,3.197478991596639
test_set.py,TestMutate.test_add_absent,0.116,0.11925,0.121,0.378,0.38125,0.385,3.19706498951782
test_math.py,MathTests.testIsinf,0.119,0.11925,0.12,0.379,0.38125,0.384,3.19706498951782
test_iter.py,TestCase.test_sinkstate_tuple,0.116,0.11925,0.121,0.371,0.38125,0.389,3.19706498951782
test_set.py,TestOnlySetsNumeric.test_intersection,0.119,0.11925,0.12,0.38,0.38125,0.384,3.19706498951782
test_math.py,IsCloseTests.test_integers,0.119,0.1195,0.121,0.377,0.382,0.387,3.196652719665272
test_dict.py,GeneralMappingTests.test_keys,0.119,0.11975,0.12,0.381,0.38275000000000003,0.384,3.1962421711899793
test_math.py,IsCloseTests.test_near_zero,0.117,0.11975,0.121,0.379,0.38275000000000003,0.388,3.1962421711899793
test_set.py,TestBasicOpsTuple.test_repr,0.119,0.11975,0.121,0.38,0.38275000000000003,0.389,3.1962421711899793
test_set.py,TestBinaryOps.test_sym_difference_superset,0.116,0.1185,0.121,0.374,0.37875000000000003,0.387,3.19620253164557
test_set.py,TestOnlySetsOperator.test_union,0.12,0.12125,0.122,0.387,0.3875,0.388,3.195876288659794
test_with.py,NonLocalFlowControlTestCase.testWithReturn,0.117,0.12,0.123,0.382,0.3835,0.386,3.1958333333333333
test_operator.py,PyOperatorTestCase.test_bitwise_or,0.116,0.1165,0.117,0.371,0.37224999999999997,0.374,3.195278969957081
test_set.py,TestBasicOpsTriple.test_self_isdisjoint,0.119,0.1205,0.122,0.382,0.385,0.388,3.195020746887967
test_set.py,TestBasicOpsMixedStringBytes.test_empty_difference,0.118,0.11925,0.121,0.378,0.381,0.384,3.1949685534591197
test_set.py,TestOnlySetsOperator.test_sym_difference_update,0.119,0.12075,0.122,0.382,0.38575000000000004,0.388,3.194616977225673
test_set.py,TestBasicOpsEmpty.test_repr,0.116,0.11825,0.12,0.369,0.37775000000000003,0.389,3.1945031712473577
test_set.py,TestSet.test_iand,0.119,0.11975,0.121,0.378,0.3825,0.393,3.1941544885177455
test_userlist.py,UserListTest.test_slice_assign_iterator,0.12,0.12125,0.122,0.379,0.38725,0.394,3.1938144329896905
test_set.py,TestOnlySetsNumeric.test_sym_difference_update,0.12,0.12,0.12,0.381,0.38325,0.385,3.19375
test_set.py,TestBasicOpsString.test_equivalent_equality,0.12,0.12,0.12,0.381,0.38325,0.385,3.19375
test_bool.py,BoolTest.test_isinstance,0.116,0.11625,0.117,0.369,0.37124999999999997,0.375,3.1935483870967736
test_set.py,TestBasicOpsString.test_empty_isdisjoint,0.117,0.119,0.123,0.375,0.38,0.383,3.19327731092437
test_set.py,TestBasicOpsTriple.test_self_equality,0.12,0.1205,0.121,0.38,0.38475000000000004,0.387,3.1929460580912865
test_set.py,TestSet.test_or,0.12,0.1205,0.121,0.384,0.38475000000000004,0.385,3.1929460580912865
test_int.py,IntTestCases.test_unicode,0.116,0.11925,0.122,0.379,0.38075000000000003,0.382,3.1928721174004195
test_itertools.py,TestExamples.test_compress,0.116,0.11825,0.121,0.371,0.3775,0.384,3.192389006342495
test_set.py,TestMutate.test_add_present,0.115,0.11725000000000001,0.121,0.366,0.37424999999999997,0.382,3.1918976545842215
test_with.py,NonexceptionalTestCase.testInlineGeneratorBoundToDottedVariable,0.119,0.12,0.121,0.375,0.383,0.39,3.191666666666667
test_set.py,TestBasicOpsSingleton.test_self_equality,0.117,0.12025,0.123,0.373,0.38375000000000004,0.388,3.1912681912681915
test_set.py,TestBasicOpsBytes.test_self_equality,0.116,0.119,0.121,0.37,0.37975000000000003,0.388,3.1911764705882355
test_set.py,TestBasicOpsSingleton.test_isdisjoint_empty,0.116,0.119,0.122,0.378,0.37975000000000003,0.382,3.1911764705882355
test_set.py,TestBasicOpsMixedStringBytes.test_empty_difference_rev,0.117,0.1205,0.122,0.382,0.3845,0.386,3.190871369294606
test_set.py,TestSet.test_xor,0.114,0.1195,0.122,0.372,0.38125,0.388,3.1903765690376567
test_set.py,TestBinaryOps.test_isdisjoint_subset,0.116,0.1185,0.12,0.375,0.378,0.38,3.189873417721519
test_itertools.py,TestExamples.test_zip_longest,0.119,0.12,0.121,0.382,0.38275000000000003,0.384,3.1895833333333337
test_set.py,TestCopyingSingleton.test_copy,0.116,0.119,0.121,0.371,0.3795,0.386,3.189075630252101
test_set.py,TestOnlySetsNumeric.test_sym_difference,0.117,0.1195,0.122,0.38,0.381,0.383,3.188284518828452
test_exception_variations.py,ExceptTestCases.test_nested_else,0.115,0.11699999999999999,0.119,0.363,0.373,0.38,3.1880341880341883
test_raise.py,TestRaise.test_with_reraise2,0.116,0.11975,0.123,0.381,0.38175000000000003,0.382,3.187891440501044
test_raise.py,TestContext.test_cycle_broken,0.115,0.11725,0.12,0.371,0.37375,0.376,3.187633262260128
test_ordered_dict.py,CPythonOrderedDictTests.test_dict_update,0.117,0.12,0.122,0.382,0.3825,0.383,3.1875
test_set.py,TestBasicOpsEmpty.test_equivalent_equality,0.116,0.11875,0.12,0.376,0.3785,0.381,3.1873684210526316
test_set.py,TestIdentities.test_binopsVsSubsets,0.115,0.1175,0.121,0.37,0.3745,0.386,3.1872340425531918
test_set.py,TestSet.test_clear,0.12,0.12025,0.121,0.383,0.38325,0.384,3.187110187110187
test_set.py,TestBasicOpsBytes.test_copy,0.119,0.12025,0.121,0.379,0.38325,0.388,3.187110187110187
test_set.py,TestBasicOpsTriple.test_copy,0.116,0.119,0.124,0.371,0.37925,0.388,3.186974789915966
test_dict.py,DictTest.test_contains,0.115,0.11775,0.12,0.369,0.37525,0.382,3.186836518046709
test_set.py,TestUpdateOps.test_difference_superset,0.119,0.1205,0.122,0.383,0.384,0.385,3.186721991701245
test_set.py,TestOnlySetsString.test_difference_update,0.119,0.11925,0.12,0.377,0.38,0.384,3.1865828092243187
test_tuple.py,TupleTest.test_contains,0.119,0.12075,0.122,0.384,0.38475000000000004,0.386,3.1863354037267086
test_set.py,TestOnlySetsGenerator.test_intersection_update_operator,0.116,0.11675,0.117,0.367,0.372,0.377,3.186295503211991
test_set.py,TestMutate.test_pop,0.119,0.121,0.122,0.382,0.3855,0.388,3.1859504132231407
test_set.py,TestOnlySetsTuple.test_difference_update_operator,0.115,0.117,0.121,0.362,0.37275,0.383,3.185897435897436
test_set.py,TestBasicOpsSingleton.test_equivalent_equality,0.118,0.11975,0.121,0.381,0.3815,0.382,3.1858037578288103
test_set.py,TestBasicOpsBytes.test_self_symmetric_difference,0.119,0.12,0.121,0.378,0.38225,0.391,3.185416666666667
test_set.py,TestBasicOpsBytes.test_empty_isdisjoint,0.115,0.11625,0.12,0.367,0.37024999999999997,0.377,3.1849462365591394
test_set.py,TestOnlySetsNumeric.test_difference,0.12,0.1205,0.121,0.378,0.38375000000000004,0.388,3.1846473029045645
test_ordered_dict.py,CPythonBuiltinDictTests.test_reinsert,0.118,0.11925,0.12,0.372,0.37975000000000003,0.396,3.184486373165619
test_set.py,TestUpdateOps.test_intersection_non_overlap,0.115,0.1195,0.122,0.375,0.3805,0.385,3.184100418410042
test_generators.py,ExceptionTest.test_except_next,0.114,0.11825,0.121,0.373,0.3765,0.384,3.1839323467230445
test_set.py,TestBasicOpsSingleton.test_repr,0.119,0.11975,0.121,0.377,0.38125,0.387,3.183716075156576
test_set.py,TestBasicOpsBytes.test_union_empty,0.118,0.11975,0.121,0.378,0.38125,0.384,3.183716075156576
test_exceptions.py,ExceptionTests.test_generator_doesnt_retain_old_exc,0.12,0.12,0.12,0.381,0.382,0.384,3.1833333333333336
test_set.py,TestCopyingEmpty.test_copy,0.119,0.12025,0.121,0.381,0.38275000000000003,0.386,3.1829521829521834
test_set.py,TestSetSubclass.test_len,0.12,0.1205,0.122,0.381,0.3835,0.386,3.182572614107884
test_iter.py,TestCase.test_iter_idempotency,0.116,0.11825,0.122,0.374,0.37625,0.381,3.1818181818181817
test_exceptions.py,ExceptionTests.test_generator_doesnt_retain_old_exc2,0.117,0.11975,0.121,0.379,0.381,0.384,3.1816283924843427
test_set.py,TestBasicOpsBytes.test_self_union,0.116,0.11975,0.123,0.375,0.381,0.386,3.1816283924843427
test_set.py,TestOnlySetsOperator.test_update,0.121,0.12125,0.122,0.382,0.38575000000000004,0.39,3.1814432989690724
test_set.py,TestUpdateOps.test_union_overlap,0.121,0.12125,0.122,0.384,0.38575000000000004,0.388,3.1814432989690724
test_set.py,TestSet.test_set_literal,0.116,0.11725000000000001,0.12,0.368,0.373,0.381,3.181236673773987
test_set.py,TestOnlySetsNumeric.test_update_operator,0.115,0.116,0.117,0.366,0.369,0.376,3.1810344827586206
test_set.py,TestBasicOpsBytes.test_issue_37219,0.119,0.12025,0.121,0.376,0.3825,0.391,3.180873180873181
test_set.py,TestBasicOpsEmpty.test_intersection_empty,0.119,0.12025,0.121,0.375,0.3825,0.389,3.180873180873181
test_set.py,TestSetSubclass.test_uniquification,0.121,0.12175,0.122,0.386,0.38725,0.389,3.1806981519507187
test_set.py,TestFrozenSetSubclass.test_nested_empty_constructor,0.116,0.1205,0.123,0.382,0.38325,0.384,3.180497925311203
test_math.py,IsCloseTests.test_zero_tolerance,0.119,0.11925,0.12,0.373,0.37925,0.386,3.180293501048218
test_contextlib.py,ContextManagerTestCase.test_contextmanager_trap_yield_after_throw,0.119,0.12075,0.122,0.38,0.384,0.386,3.1801242236024847
test_with.py,NonLocalFlowControlTestCase.testWithRaise,0.117,0.1195,0.121,0.372,0.38,0.389,3.179916317991632
test_sys.py,SysModuleTest.test_43581,0.119,0.11975,0.12,0.378,0.38075000000000003,0.387,3.179540709812109
test_math.py,IsCloseTests.test_asymmetry,0.119,0.11975,0.12,0.38,0.38075000000000003,0.382,3.179540709812109
test_set.py,TestBasicOpsTriple.test_self_difference,0.117,0.1185,0.121,0.37,0.37675000000000003,0.383,3.1793248945147683
test_set.py,TestOnlySetsNumeric.test_union,0.119,0.12,0.121,0.377,0.3815,0.388,3.1791666666666667
test_generators.py,GeneratorCloseTest.test_close_exhausted,0.119,0.12025,0.121,0.379,0.38225,0.387,3.178794178794179
test_raise.py,TestRaise.test_nested_reraise,0.118,0.11925,0.121,0.374,0.379,0.382,3.178197064989518
test_exception_variations.py,ExceptTestCases.test_nested_exception_in_else,0.116,0.118,0.121,0.369,0.375,0.383,3.1779661016949152
test_dict.py,SubclassMappingTests.test_popitem,0.117,0.11825,0.12,0.372,0.37575000000000003,0.381,3.177589852008457
test_raise.py,TestRaise.test_yield_reraise,0.115,0.11875,0.121,0.367,0.37725,0.385,3.176842105263158
test_contextlib.py,ContextManagerTestCase.test_contextmanager_trap_no_yield,0.119,0.1205,0.121,0.381,0.38275000000000003,0.385,3.1763485477178426
test_itertools.py,TestExamples.test_repeat,0.119,0.11925,0.12,0.365,0.37875000000000003,0.386,3.176100628930818
test_set.py,TestBasicOpsMixedStringBytes.test_self_difference,0.115,0.118,0.12,0.368,0.37475,0.381,3.175847457627119
test_collections.py,TestOneTrickPonyABCs.test_registration,0.119,0.1195,0.12,0.374,0.3795,0.385,3.175732217573222
test_iter.py,TestCase.test_sinkstate_enumerate,0.12,0.121,0.122,0.382,0.38425,0.388,3.175619834710744
test_set.py,TestBasicOpsTuple.test_issue_37219,0.12,0.121,0.122,0.376,0.38425,0.39,3.175619834710744
test_list.py,ListTest.test_reverse,0.12,0.121,0.122,0.381,0.38425,0.388,3.175619834710744
test_userlist.py,UserListTest.test_bigrepeat,0.116,0.11825,0.12,0.365,0.3755,0.38,3.175475687103594
test_set.py,TestOnlySetsString.test_difference_update_operator,0.116,0.117,0.118,0.361,0.3715,0.383,3.175213675213675
test_bool.py,BoolTest.test_operator,0.115,0.1185,0.121,0.368,0.37625,0.383,3.1751054852320673
test_set.py,TestBasicOpsMixedStringBytes.test_empty_intersection,0.121,0.1215,0.122,0.383,0.38575000000000004,0.389,3.1748971193415643
test_ordered_dict.py,CPythonSubclassMappingTests.test_items,0.116,0.119,0.122,0.37,0.37775000000000003,0.382,3.17436974789916
test_range.py,RangeTest.test_repr,0.119,0.1205,0.122,0.38,0.3825,0.387,3.174273858921162
test_set.py,TestMutate.test_clear,0.118,0.1195,0.121,0.378,0.37925,0.38,3.1736401673640167
test_iter.py,TestCase.test_iter_string,0.117,0.1195,0.121,0.378,0.37925,0.382,3.1736401673640167
test_set.py,TestBasicOpsSingleton.test_length,0.12,0.121,0.122,0.378,0.384,0.395,3.1735537190082646
test_dict.py,GeneralMappingTests.test_popitem,0.118,0.11825,0.119,0.368,0.37525,0.38,3.1733615221987312
test_dict.py,SubclassMappingTests.test_keys,0.115,0.1185,0.12,0.37,0.376,0.385,3.1729957805907176
test_dict.py,DictTest.test_bool,0.114,0.11725,0.119,0.368,0.372,0.378,3.1727078891257996
test_tuple.py,TupleTest.test_hash_optional,0.118,0.12025,0.123,0.38,0.3815,0.385,3.172557172557173
test_sys.py,ActiveExceptionTests.test_exc_info_no_exception,0.119,0.12025,0.121,0.371,0.3815,0.386,3.172557172557173
test_set.py,TestOnlySetsDict.test_union,0.118,0.1205,0.122,0.379,0.38225,0.385,3.172199170124481
test_set.py,TestOnlySetsString.test_update,0.116,0.11925,0.121,0.369,0.37825,0.385,3.1719077568134173
test_raise.py,TestContext.test_class_context_class_raise,0.116,0.1185,0.12,0.37,0.37575000000000003,0.381,3.1708860759493676
test_set.py,TestBasicOpsTuple.test_self_isdisjoint,0.118,0.12,0.121,0.378,0.3805,0.385,3.1708333333333334
test_set.py,TestBasicOpsTriple.test_empty_symmetric_difference,0.116,0.11725,0.118,0.369,0.37175,0.374,3.170575692963753
test_bool.py,BoolTest.test_int,0.118,0.11875,0.12,0.373,0.3765,0.381,3.170526315789474
test_set.py,TestMutate.test_update_unit_tuple_overlap,0.119,0.12025,0.121,0.37,0.38125,0.39,3.1704781704781704
test_set.py,TestSetSubclass.test_or,0.12,0.1205,0.121,0.379,0.382,0.388,3.170124481327801
test_set.py,TestSetSubclass.test_xor,0.119,0.12075,0.122,0.379,0.38275000000000003,0.388,3.1697722567287787
test_set.py,TestUpdateOps.test_union_superset,0.12,0.12075,0.121,0.38,0.38275000000000003,0.386,3.1697722567287787
test_iter.py,TestCase.test_iter_empty,0.12,0.12075,0.122,0.381,0.38275000000000003,0.385,3.1697722567287787
test_set.py,TestMutate.test_remove_absent,0.116,0.1165,0.117,0.365,0.36924999999999997,0.375,3.169527896995708
test_set.py,TestBasicOpsString.test_self_difference,0.117,0.11800000000000001,0.121,0.367,0.374,0.384,3.169491525423729
test_set.py,TestBasicOpsEmpty.test_self_symmetric_difference,0.117,0.1195,0.121,0.374,0.37875000000000003,0.383,3.169456066945607
test_dict.py,SubclassMappingTests.test_items,0.116,0.11825,0.121,0.368,0.37475,0.378,3.169133192389007
test_set.py,TestSet.test_uniquification,0.121,0.12125,0.122,0.383,0.38425,0.386,3.1690721649484535
test_float.py,GeneralFloatCases.test_noargs,0.113,0.1155,0.12,0.361,0.366,0.378,3.1688311688311686
test_float.py,InfNanTest.test_inf_signs,0.116,0.1185,0.12,0.366,0.3755,0.384,3.168776371308017
test_set.py,TestOnlySetsTuple.test_eq_ne,0.116,0.12,0.122,0.373,0.38025,0.384,3.1687499999999997
test_set.py,TestBasicOpsSingleton.test_self_union,0.12,0.1215,0.122,0.37,0.385,0.396,3.168724279835391
test_set.py,TestOnlySetsNumeric.test_difference_update_operator,0.115,0.11725000000000001,0.121,0.366,0.3715,0.38,3.1684434968017055
test_generators.py,GeneratorThrowTest.test_exception_context_with_yield_inside_generator,0.119,0.12025,0.122,0.378,0.381,0.389,3.1683991683991684
test_ordered_dict.py,CPythonGeneralMappingTests.test_getitem,0.121,0.12175,0.123,0.381,0.38575000000000004,0.389,3.1683778234086244
test_set.py,TestBasicOpsTriple.test_self_symmetric_difference,0.119,0.1205,0.122,0.38,0.38175000000000003,0.383,3.1680497925311206
test_collections.py,TestNamedTuple.test_name_fixer,0.117,0.1205,0.122,0.379,0.38175000000000003,0.389,3.1680497925311206
test_float.py,HexFloatTestCase.test_invalid_inputs,0.116,0.11775,0.119,0.364,0.373,0.382,3.1677282377919322
test_set.py,TestBasicOpsTuple.test_empty_difference_rev,0.12,0.12075,0.122,0.38,0.3825,0.388,3.1677018633540373
test_dict.py,SubclassMappingTests.test_pop,0.119,0.1195,0.121,0.367,0.3785,0.389,3.1673640167364017
test_bool.py,BoolTest.test_str,0.117,0.11975,0.121,0.377,0.37925,0.382,3.1670146137787056
test_tuple.py,TupleTest.test_lexicographic_ordering,0.119,0.11975,0.121,0.377,0.37925,0.382,3.1670146137787056
test_set.py,TestBasicOpsMixedStringBytes.test_issue_37219,0.121,0.1215,0.122,0.371,0.38475000000000004,0.392,3.166666666666667
test_float.py,HexFloatTestCase.test_ends,0.119,0.12,0.121,0.369,0.38,0.388,3.166666666666667
test_set.py,TestBasicOpsTriple.test_union_empty,0.121,0.12175,0.123,0.381,0.3855,0.389,3.166324435318275
test_exceptions.py,ExceptionTests.test_generator_leaking3,0.119,0.12025,0.121,0.379,0.38075000000000003,0.383,3.1663201663201668
test_iter.py,TestCase.test_sinkstate_string,0.12,0.12025,0.121,0.371,0.38075000000000003,0.39,3.1663201663201668
test_set.py,TestOnlySetsString.test_intersection_update,0.116,0.1195,0.122,0.377,0.37825,0.382,3.1652719665271967
test_set.py,TestBasicOpsBytes.test_empty_intersection,0.117,0.1185,0.122,0.368,0.375,0.383,3.1645569620253164
test_set.py,TestUpdateOps.test_intersection_subset,0.119,0.12025,0.121,0.38,0.3805,0.381,3.1642411642411643
test_set.py,TestSet.test_len,0.119,0.12025,0.121,0.379,0.3805,0.382,3.1642411642411643
test_userdict.py,UserDictTest.test_len,0.118,0.119,0.12,0.373,0.3765,0.382,3.1638655462184877
test_set.py,TestBasicOpsBytes.test_self_difference,0.12,0.12075,0.122,0.379,0.382,0.388,3.163561076604555
test_set.py,TestUpdateOps.test_difference_subset,0.12,0.12075,0.122,0.379,0.382,0.384,3.163561076604555
test_with.py,NonexceptionalTestCase.testInlineGeneratorBoundSyntax,0.119,0.12075,0.122,0.377,0.382,0.385,3.163561076604555
test_set.py,TestBasicOpsTuple.test_intersection_empty,0.121,0.12125,0.122,0.376,0.3835,0.391,3.1628865979381446
test_set.py,TestOnlySetsOperator.test_sym_difference_update_operator,0.118,0.1185,0.119,0.372,0.37475,0.379,3.162447257383967
test_bool.py,BoolTest.test_string,0.12,0.1205,0.122,0.377,0.381,0.388,3.161825726141079
test_raise.py,TestCause.test_instance_cause,0.118,0.119,0.12,0.371,0.37625,0.38,3.161764705882353
test_bool.py,BoolTest.test_sane_len,0.12,0.12075,0.121,0.379,0.38175000000000003,0.385,3.161490683229814
test_generators.py,GeneratorTest.test_send_non_none_to_new_gen,0.116,0.11925,0.121,0.369,0.377,0.386,3.161425576519916
test_math.py,MathTests.test_math_dist_leak,0.116,0.11925,0.121,0.372,0.377,0.388,3.161425576519916
test_complex.py,ComplexTest.test_plus_minus_0j,0.117,0.11975,0.123,0.373,0.3785,0.384,3.1607515657620042
